property_id,square_feet,bedrooms,bathrooms,age_years,distance_to_city_center,property_type,location_tier,has_garden,has_pool,has_garage,furnished,floor,crime_rate,school_rating,hospital_distance,shopping_distance,price
1141,1321,3,2,6,2.5953145697436906,House,Tier 2,1,0,1,0,5,30.48216870317766,9.2567337634708,1.437072039214708,2.065661746013848,688798.41
1142,2325,1,2,33,5.632909899066947,Apartment,Tier 2,0,0,0,1,0,14.903298459285539,6.90600586190702,9.833129327265926,1.9409463608047628,540232.8
1143,1409,4,2,17,11.323860541043345,Studio,Tier 3,0,0,1,1,10,16.40416248653138,6.917233719403096,8.82137109494663,0.9811342929032486,199928.89
1144,1575,3,1,2,2.073279658079045,Studio,Tier 2,1,0,0,0,2,25.71523007240712,9.758123211538482,9.812374534327871,2.9113040937571593,350138.39
1145,1396,2,3,13,11.405354897684889,Apartment,Tier 1,1,1,0,1,4,15.665026123082898,6.032056518383198,8.73725657999419,0.9054968998638387,871763.85
1146,1509,2,4,33,5.0102984045214916,Apartment,Tier 3,1,0,1,0,5,24.28815320807986,5.902871289498097,0.7142278143186453,0.5218779994905456,397490.15
1147,842,3,2,18,15.875554587546436,House,Tier 1,1,0,0,0,4,38.22727612134136,7.268840512419796,2.678261209973976,0.35059836293602253,683778.46
1148,635,3,1,2,0.5,Villa,Tier 3,1,0,1,0,5,37.492881384052126,7.048615756339448,1.0631016190824991,1.0125589375224913,339197.88
1149,2456,3,3,30,11.025680157384256,Studio,Tier 1,1,0,0,0,15,20.91060844169408,5.832426529583179,0.8432260298037273,1.9229101832425206,888277.91
1150,991,3,2,5,10.493146437173138,House,Tier 3,0,1,0,1,2,37.05895152638599,8.209046001632956,7.604823266833563,0.3687370973771491,313676.14
1151,905,3,2,9,28.291248076539198,Villa,Tier 2,0,1,1,0,3,25.18974613786145,7.0229202084845195,3.2825421074464356,3.3791051101828407,655165.95
1152,300,5,1,11,12.495545584261249,Studio,Tier 2,1,0,0,0,1,42.53310186695663,7.097372346416171,0.5,6.12617028686884,58762.39
1153,1116,3,2,28,15.911162656762743,House,Tier 1,0,1,0,0,3,30.759242162198948,6.993890893082888,2.6051169501983207,1.6710685879275302,730771.43
1154,706,4,3,40,23.495825315150643,Villa,Tier 2,1,0,0,1,1,25.045212906994934,5.430918247981838,25.02814643540693,6.196594764079162,361032.72
1155,2485,2,3,39,11.240898580042966,House,Tier 3,1,0,0,1,4,44.59179905525943,5.774329104386192,1.1937569673074402,0.4910276172011232,534576.48
1156,2105,3,2,0,3.4270671962944848,Studio,Tier 3,1,0,0,1,2,16.31473465489773,4.626859838308656,2.5305458659061273,0.24206195706882921,343517.86
1157,1087,2,2,38,20.384823373747235,Apartment,Tier 2,1,0,0,0,15,20.42904269346805,8.708398025002268,4.513301430856302,5.0438001887922095,382086.88
1158,2851,3,1,0,13.76653462199113,Apartment,Tier 2,1,0,0,0,2,12.573457357628321,7.00256154436936,1.1131461911323608,11.038979698851087,999293.61
1159,2089,4,1,4,5.524076361949205,Apartment,Tier 1,0,0,1,0,2,15.864307312094846,8.49215948248477,17.172727060565553,1.2493833416256774,1260175.52
1160,1305,1,5,10,12.397007561311302,Studio,Tier 3,0,0,0,0,3,20.488963093048987,6.324650470254582,5.037955758733891,3.212798623990503,184121.52
1161,300,1,3,9,20.225991386902415,House,Tier 2,0,0,1,0,1,49.81305705125366,8.722181163228305,1.302986782886276,3.188403583148593,127900.18
1162,2874,4,2,13,37.153109647536965,House,Tier 1,0,0,1,0,1,26.55994784616632,4.574793183980155,2.958400578990534,3.470325986316847,1732324.96
1163,666,2,3,9,30.43904212004492,Duplex,Tier 3,0,0,0,0,10,18.122440324973947,8.458079354056794,2.2384624713883166,2.5478230403591033,185470.64
1164,512,3,3,40,3.9352837536534135,Duplex,Tier 2,1,0,0,1,3,28.405837718599418,6.882982856265763,0.6523134301560685,0.8888824028822214,245074.09
1165,2113,3,3,4,5.476516435989575,Duplex,Tier 1,0,0,0,1,1,16.33710900984572,4.921726217736236,1.6745930704256131,0.25285064291290127,1518072.05
1166,2963,4,1,4,1.1601328319204534,Apartment,Tier 1,0,0,1,1,0,20.7556025859444,2.766220137944101,4.034020918346226,0.2,1584348.73
1167,2330,2,2,38,2.844131372711502,Studio,Tier 3,0,1,1,0,3,20.259241748561635,7.7525579420725785,0.5,0.5964624139520944,307812.59
1168,1838,2,3,1,21.40646604058383,House,Tier 1,0,1,1,0,5,31.872401923782924,8.484524860273385,0.5,0.3834352948399176,1135608.62
1169,1856,3,2,14,4.476159950264232,Apartment,Tier 3,0,0,1,0,2,38.17359135985291,7.092951326354915,3.8971536960880555,0.2,321810.93
1170,2012,5,5,17,9.690394495999838,House,Tier 2,0,0,0,1,1,31.167173882527305,7.904684706442962,2.846412837209011,0.2843860080233796,1115142.85
1171,1955,3,3,10,10.965113521028133,House,Tier 1,1,0,1,0,2,36.23912108288361,7.669597677498445,1.0428471384801885,0.2,1722238.47
1172,1668,2,4,17,15.22477381143938,Apartment,Tier 3,0,0,0,0,20,37.937388182431455,7.083258203581546,6.237003595066898,2.38293662713572,384952.2
1173,1562,3,2,2,2.018714530499666,House,Tier 2,0,0,1,0,3,14.480921493820356,8.438856281929977,0.5,0.2,918334.2
1174,1462,5,4,28,3.63574598498324,Studio,Tier 2,0,0,0,0,2,14.722347747616762,4.783778020886871,1.5762812473766765,15.0,301877.1
1175,1047,4,2,2,5.948167326482351,House,Tier 2,1,0,0,0,4,8.729857317693238,7.147679425972656,0.5339958975495431,2.0899416733843297,501386.86
1176,1331,6,5,7,4.538800141460179,House,Tier 1,1,0,1,1,10,35.79105711022664,8.02414620383385,6.502554243248787,6.9415407498450366,1359761.56
1177,484,1,2,1,40.68982877492261,House,Tier 3,1,0,1,0,0,22.025898147787988,6.330935573886455,5.008165032043374,2.0071965110511942,107903.64
1178,1440,2,2,11,18.01451101021808,Duplex,Tier 2,1,1,1,0,4,17.808378622120806,7.383677469030445,1.044073524708885,0.43812858641039765,589975.48
1179,906,3,3,16,6.533242538130718,Apartment,Tier 3,0,1,0,0,10,41.326705463409326,5.234424935853943,4.0750852437799425,5.50963547871348,211272.76
1180,837,4,2,42,21.14187251651802,House,Tier 3,0,1,1,0,1,31.22155405128063,7.113350853237509,5.961412083657901,0.8143660351728235,240500.32
1181,1607,2,2,20,4.271785696883396,Apartment,Tier 3,0,1,1,0,20,12.042959862661245,5.918535891084247,0.5,0.2,409867.1
1182,2335,2,5,11,15.409773607587711,Studio,Tier 3,1,0,0,0,4,60.97417315123202,6.224239372951077,5.4416476937615545,0.6358960276326906,279433.03
1183,2050,4,2,40,2.53184802477581,Apartment,Tier 3,0,0,0,1,3,29.492494757241666,7.857629418195807,1.8663651127978487,2.745078358738624,480148.99
1184,557,1,3,9,14.79823127579597,House,Tier 2,1,0,1,0,20,34.033190771299644,4.35770102214835,0.7265484081503573,1.7109866729118743,197761.23
1185,906,3,1,12,6.096398414054093,House,Tier 2,0,1,1,0,1,33.743734925611136,5.363804260016377,8.60615937770883,0.5288521673848956,411759.82
1186,2064,3,3,13,1.1372800453562655,Studio,Tier 1,0,0,1,0,5,6.894911433184495,8.087258487446231,4.6586839016634105,2.284215571853866,879694.81
1187,910,3,3,7,3.191898770213801,Apartment,Tier 3,0,0,1,1,10,27.517182494812843,6.764746585997531,3.9541633597849564,9.176279685390115,227508.83
1188,1365,4,2,27,5.146238680109399,Villa,Tier 3,1,0,0,1,3,11.056000924364318,5.898010636770344,9.05357676032909,3.890572213374472,643347.89
1189,1830,3,1,3,13.834700000430335,Apartment,Tier 2,0,0,1,1,0,27.668066420530156,7.675732570532625,1.540184962800948,0.21527595712411096,608251.79
1190,918,3,3,12,0.7578306712944629,Duplex,Tier 3,1,0,0,1,3,16.974362979328223,5.338989054871366,0.5,1.1560392784335078,337747.61
1191,1563,3,1,19,10.774781808111305,Villa,Tier 2,0,1,0,0,1,51.98121938865348,5.290586219700047,14.852976507655475,3.536802961186897,837817.51
1192,699,3,1,35,12.588290734281529,Villa,Tier 2,0,1,0,1,4,19.151595937290477,6.688008105322062,1.5242572331949464,0.45295468457119525,422172.86
1193,1139,3,3,32,10.610892751929653,House,Tier 1,0,0,1,0,5,34.63747080046172,6.792329090321062,5.0167130146954175,2.320806948500995,700073.53
1194,1691,2,2,10,14.299104144209744,House,Tier 2,0,0,0,0,3,2.1158721941892478,5.885917921985126,18.868321239962548,2.3697506206081025,651931.48
1195,544,1,2,15,1.9622003394933936,Apartment,Tier 3,0,0,1,1,4,50.72247503921028,6.60426538521434,1.3303999006349279,0.27780382694548367,103201.06
1196,1764,2,3,7,8.845579717298802,Villa,Tier 1,0,1,1,1,1,57.40870237236584,8.999814710996176,24.61521503257359,2.7951865730817596,1866369.74
1197,1488,2,1,9,28.32677590063977,Duplex,Tier 2,0,1,1,0,0,37.66892520620927,6.945729464375482,3.868061291131818,6.909941741888913,642146.91
1198,1831,3,2,35,9.436215127463681,House,Tier 3,1,0,0,1,15,2.7307739933754696,5.274837079260665,15.967101095077352,3.1642339864287705,532918.46
1199,1634,4,1,40,9.450409545081705,Studio,Tier 3,0,0,0,0,0,43.9534346338214,7.036526268435639,0.5,7.4123705661585415,161331.64
1200,2318,4,3,33,13.33472875042725,Apartment,Tier 2,0,0,0,0,2,0.8984613392811496,3.8209623234476457,3.7860155330164096,2.8522419065504923,709635.18
1201,1575,4,3,2,4.052714750450446,Duplex,Tier 2,1,0,1,0,20,6.047893177006053,9.418004589175867,14.444766989285387,4.180559097839412,977497.72
1202,1242,3,3,28,12.055604016303558,House,Tier 1,1,1,0,0,3,13.908572241607622,5.220080782229367,0.8452237400111076,6.6939426361775,846076.56
1203,1573,3,2,44,24.797260918397438,House,Tier 3,0,0,1,1,5,47.99270648901366,7.3096093894695375,1.609345364686717,1.8672050928163695,362463.28
1204,1825,3,1,6,0.5,House,Tier 3,1,0,1,1,1,65.48046994863455,7.24325072218802,1.194295159562168,0.5158681118891218,542318.05
1205,1529,2,1,10,20.41090753793113,Penthouse,Tier 3,1,0,1,0,2,23.236753763677605,5.828902260904195,16.826155612294183,0.381087221163518,675847.67
1206,1524,1,2,22,2.466915561434597,Penthouse,Tier 1,0,0,0,1,3,51.52997950632358,8.949097572278797,1.5294528384199313,9.20494436814869,1899684.02
1207,1078,3,4,12,6.086650010795827,House,Tier 2,0,0,1,1,4,11.759330551678113,10.0,0.6445994658891843,2.3750891623656867,654274.52
1208,1102,6,2,75,19.12895777253524,House,Tier 1,0,0,0,1,20,57.97007841287396,5.877860695097901,7.967971970216359,3.4475003385289695,652008.98
1209,658,2,2,9,17.367721327260767,Apartment,Tier 2,0,1,0,0,4,17.641430560562952,8.066841205490839,3.6026373559557157,2.8386113449421044,221449.47
1210,2549,1,1,18,22.24952778379565,House,Tier 2,1,0,1,1,0,30.70092631860668,5.518565086358311,4.456728037680256,2.496791734336222,811986.11
1211,753,4,3,23,28.203815001906904,House,Tier 3,0,0,0,0,2,30.176201545665943,8.982063796101457,4.667365809383831,2.4589622790788015,186730.44
1212,1084,2,3,10,5.926811455435664,Villa,Tier 2,0,0,1,1,1,31.51277809728235,8.897235155992236,4.746725963369593,1.9219038367813224,780869.43
1213,1068,4,3,29,10.681717707889808,Villa,Tier 1,1,0,0,1,2,33.963526659317566,8.514104549532476,3.0281266645077274,6.47329471373142,1089190.67
1214,2036,4,4,11,4.9508095829280885,Penthouse,Tier 3,1,0,0,0,3,51.56792119436655,4.515326913739504,18.55857461456351,0.3865336144187274,1082088.3
1215,1323,5,2,7,4.318861667453515,Penthouse,Tier 1,0,0,0,0,2,30.814060143131222,6.186143870380212,0.9564610136268563,3.774781907519974,1795498.64
1216,2248,3,1,1,5.649218085441974,Apartment,Tier 3,1,1,1,0,2,45.2792039111439,6.2072203787837585,15.833809213205814,3.425359859589403,490086.04
1217,1095,3,2,7,13.589754822664933,Studio,Tier 2,1,1,1,1,20,22.616121988724245,6.106163126566686,1.7294107819957096,0.2,256768.99
1218,1667,3,3,19,6.960328343400022,Apartment,Tier 2,1,0,0,0,4,27.76830348678127,8.992813672014199,1.053101211155796,0.7340806594721547,545635.12
1219,998,3,3,38,16.82329487113439,Penthouse,Tier 1,0,0,0,1,2,26.11218315716658,4.283317262560267,4.913923551630976,4.649401278074108,1133994.28
1220,2787,3,2,4,13.673488743820046,Apartment,Tier 3,0,0,1,1,2,17.794128461841048,7.584589913147034,11.121162809552118,0.7988398087210098,639215.32
1221,787,2,3,6,0.5,Penthouse,Tier 3,0,1,1,0,10,64.04935465936829,8.116290912564526,2.25431608803057,2.5863720067851226,539192.02
1222,1685,3,3,2,9.948961484414465,House,Tier 2,0,0,1,1,15,8.26832987327048,5.946417803512641,0.5,0.26227808298983624,908593.38
1223,1880,3,4,17,5.737141705199741,House,Tier 1,0,0,1,0,5,28.080554363935867,7.75733185268976,3.845111086053719,0.7564897443762462,1591601.34
1224,1748,4,3,48,6.099629311331022,Villa,Tier 3,1,0,0,0,3,8.119108299200708,7.662511385697602,21.054416532740248,6.645583834617075,720894.32
1225,1388,4,3,15,17.05800442048723,Apartment,Tier 2,0,0,1,0,5,23.0487425332041,6.592412659991714,2.4678872629821464,1.3472895060125456,525123.98
1226,1422,3,2,14,7.932061876030487,Apartment,Tier 3,0,0,1,1,20,13.02437519661089,8.630182698067715,0.5,4.917812615831158,442180.17
1227,1526,2,3,12,21.682449827355875,Villa,Tier 3,1,0,0,1,1,27.07169406395668,6.1853041144973835,3.4745065509371855,1.9529581432033858,623584.65
1228,1411,4,4,1,12.475959141135657,Studio,Tier 3,0,0,1,1,15,34.75866864491544,8.633813127883524,2.4204558737068136,1.1670212836952047,245142.3
1229,2078,3,2,19,8.04838826179379,House,Tier 3,1,0,1,0,10,25.92658179662028,7.197789711145564,0.5,2.50802747443381,610823.18
1230,2826,4,3,13,14.046130327196726,Apartment,Tier 1,1,0,1,0,2,47.73128802412611,6.5325420601461985,10.390292256695348,2.2905470102786407,1672487.47
1231,1165,5,3,16,0.5,House,Tier 2,1,0,0,1,2,28.806073326238124,6.664249692065296,4.821689911505,12.555256991847942,596694.73
1232,678,1,1,34,0.5,Villa,Tier 2,0,1,0,0,4,6.857549944416549,4.917190122029803,0.8374159839688656,1.2667516498681892,385350.78
1233,1447,4,3,22,0.8702882469186047,House,Tier 1,1,0,0,1,2,10.57929348241768,6.456853081195284,13.01516504812943,3.181323102881432,1348044.44
1234,3047,1,1,22,5.754802852425102,Studio,Tier 3,1,1,0,0,1,21.391847684518876,5.316780144234161,4.292982666163481,3.5091466174871204,313839.47
1235,1017,3,4,39,2.684680440020555,House,Tier 1,1,0,1,0,20,64.01764815919364,7.3971360603355665,5.842962303795527,2.9532097034690126,770161.27
1236,2483,3,3,68,41.51632276717922,Apartment,Tier 3,1,0,0,0,3,38.40255170760606,8.350785210695157,4.37833348215142,1.9573489570154141,514589.11
1237,2506,2,1,13,7.815197868995369,Apartment,Tier 3,0,0,1,1,3,26.515696832559975,7.685472678549211,19.164438216647174,4.590159591850462,414187.84
1238,1167,4,1,1,10.859401585837302,House,Tier 2,0,0,0,0,1,17.04461026190298,5.930422210827774,11.065371608342948,4.385435120446561,395486.62
1239,1841,1,3,9,3.268667085179342,Villa,Tier 1,1,0,1,0,3,10.715437655724035,6.6019765684089515,0.5,9.585189518971992,2260472.05
1240,2477,2,2,23,3.8830849104031055,Apartment,Tier 1,1,0,0,0,5,27.43884287697029,7.415008319537715,0.5,11.31198628733425,1598935.23
1241,1272,3,1,0,4.086630874090641,Duplex,Tier 2,1,0,0,0,1,42.7913317640945,7.494217117626345,3.3489193792189242,0.7271668203059029,681151.17
1242,1377,4,2,0,11.99767343519838,House,Tier 2,0,1,0,1,2,16.187420668869773,9.455703162685456,1.8848390205322554,3.187802146907671,808228.05
1243,1150,5,2,1,6.418956816554999,House,Tier 2,0,1,1,0,1,13.092901587035257,7.9350145360670785,3.870411302809284,5.823718279256559,655820.55
1244,891,4,1,19,7.291550576652773,Apartment,Tier 2,0,0,1,0,2,20.669706371558853,7.2220561913273515,2.065112472575534,9.835043842290187,293842.54
1245,1110,3,3,10,8.964954138187695,Studio,Tier 3,1,0,0,0,15,37.85236418514339,7.156318339669577,10.527064705294148,0.462065784945189,167855.19
1246,765,3,4,6,14.645225597101206,Studio,Tier 2,1,1,0,0,1,15.994991613745663,6.478029335960079,0.9304259838739746,8.932770462573265,200705.56
1247,1520,1,3,1,0.9471707908705874,Apartment,Tier 1,0,1,1,0,0,20.035352705828302,7.000237095831596,0.5,0.7664706731054571,961444.01
1248,1038,2,3,19,15.000182512503544,Duplex,Tier 3,1,0,1,0,3,73.43117358306716,8.075612535652716,2.09973377419365,2.5490540984427756,236400.64
1249,1640,3,2,5,8.283601436609267,House,Tier 2,0,0,0,1,4,12.065397725633815,5.939806389429829,0.7491186220630188,3.1864500219881595,640854.36
1250,566,3,2,4,11.059252982238357,Villa,Tier 2,0,0,0,0,2,14.429971078327068,7.615552721997798,4.476548770417797,6.348730405740921,376814.09
1251,1698,3,2,15,3.968301442096833,Studio,Tier 3,0,0,0,1,4,45.94820561217367,6.836714584390184,3.1979600456772506,4.88395404475807,186110.62
1252,2000,4,3,12,5.265940221056644,Penthouse,Tier 3,1,0,0,1,0,45.423692509066,9.576674623062434,6.154392144940173,8.178389272991627,1079383.55
1253,303,3,4,6,2.628799629672037,Duplex,Tier 3,1,0,0,1,2,28.796497493569206,7.442909354500381,0.5,4.644609114577961,125991.08
1254,1724,1,3,15,38.776214539477905,Studio,Tier 1,0,0,1,0,1,20.38023491657552,7.4915728140618,7.020013499550989,1.2408091274608761,441485.99
1255,2236,2,4,4,6.871710184631132,Duplex,Tier 2,0,0,1,1,1,9.719280053255568,5.715759304773988,1.6187278280394275,0.5911437011294102,1319792.64
1256,774,4,3,23,50.0,Apartment,Tier 1,1,0,0,1,2,35.82837674502286,9.196470117749055,5.565078053936242,0.5075895289301064,450913.06
1257,2503,4,2,3,6.72924990432299,House,Tier 3,0,1,1,0,3,31.382056329723103,7.760458447638403,1.7195285341987154,0.2748236868108478,859460.87
1258,1751,4,2,2,2.4814251831838927,Villa,Tier 2,1,0,1,1,0,43.43243391190141,9.046380642671847,8.972541120544694,8.082471101674548,1480549.33
1259,1076,2,1,22,7.08164166669055,Penthouse,Tier 1,1,0,1,0,1,3.2207230399446436,6.723984976756066,8.98153260696323,1.9977464159406333,1300056.73
1260,1466,6,1,18,0.5,House,Tier 3,0,0,1,0,5,31.23675462672148,6.997539529694621,1.8286479939698452,10.088774174231034,412910.85
1261,1834,2,3,3,23.51458175531599,Apartment,Tier 3,0,1,1,1,3,40.46757423324176,4.944139689348644,12.015066258209398,4.473443345092335,440535.76
1262,1545,1,2,1,17.06776529696797,Studio,Tier 3,0,0,1,1,1,18.324760678210843,9.76720879800459,1.935948927193738,9.222969243810791,189440.73
1263,1823,6,3,27,12.939723530727091,Duplex,Tier 1,0,0,1,1,1,65.52904399574676,7.554094944034346,11.302104575981499,6.087851241927131,1778253.28
1264,947,2,3,22,9.411643191607629,House,Tier 2,1,0,0,1,5,25.676495785348795,9.783568531690761,1.0730258910823227,2.6263891908484496,453608.68
1265,1601,3,2,5,8.671059638338416,Apartment,Tier 3,0,1,0,0,0,15.47751013135322,6.476159481053684,1.6977908546761,0.7679031535798176,395306.98
1266,651,2,2,16,50.0,Apartment,Tier 2,1,0,1,0,3,32.3046289163342,7.707770629260253,10.778938849292512,0.8792813183588939,179353.87
1267,1433,3,2,1,3.2572658610662057,Apartment,Tier 1,0,1,1,1,2,12.491864885413918,8.489149005073974,0.5,1.3926755082435822,1060684.12
1268,957,5,2,10,15.12694057948895,Villa,Tier 1,1,0,0,0,10,12.40958797898633,7.494731047784015,6.049708774661331,0.2,1269420.92
1269,1058,2,3,0,8.708508646721905,Duplex,Tier 3,0,0,1,0,10,26.64730305717698,6.500838373080966,5.728387238084008,3.297387436993649,341005.84
1270,2241,3,2,7,37.24736451277984,Apartment,Tier 2,1,0,0,0,5,28.765820475876364,6.288049079402601,17.906402858337326,2.430193438243106,724035.01
1271,2154,2,3,1,17.59117173211945,Villa,Tier 3,1,0,0,0,2,9.102821883639395,6.479492223671586,17.927456575760953,0.31950432305509024,951048.41
1272,1865,3,4,9,50.0,Villa,Tier 2,0,0,1,0,4,39.121037063722945,10.0,3.274370197570267,5.226908142974313,1131591.9
1273,844,2,4,8,8.875210624267995,Apartment,Tier 2,0,0,1,0,4,14.862749036185349,6.067755617677019,5.370633565931223,5.1893065318902325,282787.8
1274,1310,2,4,8,2.288396904871081,Villa,Tier 3,1,0,1,0,2,48.92110579865823,4.020407135341672,0.8467653359139514,0.3786303292602148,576894.02
1275,2227,2,2,0,7.00548574817227,Penthouse,Tier 2,0,0,0,0,15,20.921194386374637,7.055855527251551,1.2814156162522536,0.6840521753628579,1914140.95
1276,1585,2,1,6,12.417132117146213,Studio,Tier 3,0,0,1,0,25,15.485247196402044,7.03697500259477,4.087192401680388,0.8645972315229316,190513.99
1277,2891,5,2,21,14.888161816061894,House,Tier 1,1,0,1,0,2,32.33828892902951,6.527723334933376,1.3563666134137753,2.2373973081470933,2305149.59
1278,1735,3,2,6,0.5,Penthouse,Tier 1,0,0,0,1,10,20.206315834019176,6.068849490268102,1.2223041081891208,8.696736534187474,2787642.42
1279,1615,2,4,18,7.032522421579317,House,Tier 3,0,1,0,1,3,17.86106537484575,6.589195089328532,0.5,3.28338427379247,560083.08
1280,1314,3,3,6,2.6818613266391305,Apartment,Tier 3,1,0,0,0,3,65.82608342392385,5.020470383743193,0.5,3.428527978451758,259679.39
1281,1580,2,1,8,20.787364563492368,Apartment,Tier 3,1,0,1,1,2,7.62304240217173,9.667759684366397,6.214079626251525,1.0333848517818198,371514.13
